run,query_name,attribute,swap_type,swap_index,log_prob
5,e1,a1,attribute,0,-2.0279183387756348
5,e1,a0',attribute,0,-4.831146717071533
5,e1,a1',attribute,0,-9.378387451171875
5,e1,a0,attribute,1,-4.411043643951416
5,e1,a1,attribute,1,-6.6518402099609375
5,e1,a0',attribute,1,-8.066045761108398
5,e1,a1',attribute,1,-6.315999984741211
5,e0',a0,entity,0,-2.957005262374878
5,e0',a1,entity,0,-5.622352600097656
5,e0',a0',entity,0,-8.801135063171387
5,e0',a1',entity,0,-9.747076034545898
5,e0',a0,entity,1,-4.379915237426758
5,e0',a1,entity,1,-4.749172210693359
5,e0',a0',entity,1,-8.640031814575195
5,e0',a1',entity,1,-9.365349769592285
5,e0',a0,attribute,0,-7.987227916717529
5,e0',a1,attribute,0,-2.9769287109375
5,e0',a0',attribute,0,-4.612154006958008
5,e0',a1',attribute,0,-8.818214416503906
5,e0',a0,attribute,1,-3.886204957962036
5,e0',a1,attribute,1,-6.785280227661133
5,e0',a0',attribute,1,-7.614814758300781
5,e0',a1',attribute,1,-7.208949089050293
5,e1',a0,entity,0,-5.487300395965576
5,e1',a1,entity,0,-4.459789752960205
5,e1',a0',entity,0,-7.551102161407471
5,e1',a1',entity,0,-8.987356185913086
5,e1',a0,entity,1,-4.20448112487793
5,e1',a1,entity,1,-3.980332374572754
5,e1',a0',entity,1,-7.194918632507324
5,e1',a1',entity,1,-9.030556678771973
5,e1',a0,attribute,0,-8.33051872253418
5,e1',a1,attribute,0,-3.2859582901000977
5,e1',a0',attribute,0,-5.081015586853027
5,e1',a1',attribute,0,-8.810490608215332
5,e1',a0,attribute,1,-4.807696342468262
5,e1',a1,attribute,1,-6.752340316772461
5,e1',a0',attribute,1,-7.508823394775391
5,e1',a1',attribute,1,-7.354341506958008
6,e0,a0,entity,0,-4.715364456176758
6,e0,a1,entity,0,-2.1176626682281494
6,e0,a0',entity,0,-8.72143840789795
6,e0,a1',entity,0,-5.183991432189941
6,e0,a0,entity,1,-2.2229983806610107
6,e0,a1,entity,1,-2.315014600753784
6,e0,a0',entity,1,-9.752694129943848
6,e0,a1',entity,1,-6.369775772094727
6,e0,a0,attribute,0,-9.781028747558594
6,e0,a1,attribute,0,-2.880765438079834
6,e0,a0',attribute,0,-1.79121732711792
6,e0,a1',attribute,0,-5.8643059730529785
6,e0,a0,attribute,1,-1.8795727491378784
6,e0,a1,attribute,1,-6.682898044586182
6,e0,a0',attribute,1,-8.721548080444336
6,e0,a1',attribute,1,-5.530346870422363
6,e1,a0,entity,0,-4.673887729644775
6,e1,a1,entity,0,-0.8050265312194824
6,e1,a0',entity,0,-11.220489501953125
6,e1,a1',entity,0,-6.560184955596924
6,e1,a0,entity,1,-3.7733726501464844
6,e1,a1,entity,1,-4.272228240966797
6,e1,a0',entity,1,-10.104229927062988
6,e1,a1',entity,1,-5.95368766784668
6,e1,a0,attribute,0,-9.48372745513916
6,e1,a1,attribute,0,-1.3136509656906128
6,e1,a0',attribute,0,-4.049424171447754
6,e1,a1',attribute,0,-5.690363883972168
6,e1,a0,attribute,1,-5.696186065673828
6,e1,a1,attribute,1,-9.068461418151855
6,e1,a0',attribute,1,-9.956657409667969
6,e1,a1',attribute,1,-5.356193542480469
6,e0',a0,entity,0,-3.2039055824279785
6,e0',a1,entity,0,-4.5880608558654785
6,e0',a0',entity,0,-7.2626752853393555
6,e0',a1',entity,0,-5.739096641540527
6,e0',a0,entity,1,-3.247774600982666
6,e0',a1,entity,1,-1.492692470550537
6,e0',a0',entity,1,-9.671335220336914
6,e0',a1',entity,1,-5.8072285652160645
6,e0',a0,attribute,0,-8.861414909362793
6,e0',a1,attribute,0,-2.2138590812683105
6,e0',a0',attribute,0,-3.094372272491455
6,e0',a1',attribute,0,-5.321342945098877
6,e0',a0,attribute,1,-3.1871604919433594
6,e0',a1,attribute,1,-5.712263107299805
6,e0',a0',attribute,1,-8.596799850463867
6,e0',a1',attribute,1,-4.882748603820801
6,e1',a0,entity,0,-4.128708362579346
6,e1',a1,entity,0,-2.0442662239074707
6,e1',a0',entity,0,-10.081045150756836
6,e1',a1',entity,0,-5.502462863922119
6,e1',a0,entity,1,-6.090682506561279
6,e1',a1,entity,1,-6.386851787567139
6,e1',a0',entity,1,-8.398736953735352
6,e1',a1',entity,1,-4.743594169616699
6,e1',a0,attribute,0,-8.441987991333008
6,e1',a1,attribute,0,-2.306696653366089
6,e1',a0',attribute,0,-3.811429738998413
6,e1',a1',attribute,0,-5.148007392883301
6,e1',a0,attribute,1,-3.8565421104431152
6,e1',a1,attribute,1,-6.520384788513184
6,e1',a0',attribute,1,-9.182548522949219
6,e1',a1',attribute,1,-4.7734293937683105
7,e0,a0,entity,0,-4.767943382263184
7,e0,a1,entity,0,-3.625199317932129
7,e0,a0',entity,0,-6.677342891693115
7,e0,a1',entity,0,-9.34018611907959
7,e0,a0,entity,1,-2.338531017303467
7,e0,a1,entity,1,-7.019843578338623
7,e0,a0',entity,1,-9.054485321044922
7,e0,a1',entity,1,-10.197638511657715
7,e0,a0,attribute,0,-9.204707145690918
7,e0,a1,attribute,0,-5.487837791442871
7,e0,a0',attribute,0,-2.880679130554199
7,e0,a1',attribute,0,-11.063725471496582
7,e0,a0,attribute,1,-2.934598922729492
7,e0,a1,attribute,1,-10.776776313781738
7,e0,a0',attribute,1,-9.939061164855957
7,e0,a1',attribute,1,-5.492557525634766
7,e1,a0,entity,0,-6.275968074798584
7,e1,a1,entity,0,-3.759371280670166
7,e1,a0',entity,0,-8.162797927856445
7,e1,a1',entity,0,-11.909078598022461
7,e1,a0,entity,1,-4.28740119934082
7,e1,a1,entity,1,-4.773553848266602
7,e1,a0',entity,1,-7.1274333000183105
7,e1,a1',entity,1,-9.147433280944824
7,e1,a0,attribute,0,-10.291318893432617
7,e1,a1,attribute,0,-3.8094825744628906
7,e1,a0',attribute,0,-5.395041465759277
7,e1,a1',attribute,0,-13.055865287780762
7,e1,a0,attribute,1,-5.210229873657227
7,e1,a1,attribute,1,-8.699256896972656
7,e1,a0',attribute,1,-9.617009162902832
7,e1,a1',attribute,1,-3.091054916381836
7,e0',a0,entity,0,-2.1524291038513184
7,e0',a1,entity,0,-5.007628917694092
7,e0',a0',entity,0,-6.249675750732422
7,e0',a1',entity,0,-8.590801239013672
7,e0',a0,entity,1,-3.594761610031128
7,e0',a1,entity,1,-5.171170234680176
7,e0',a0',entity,1,-7.30604362487793
7,e0',a1',entity,1,-9.360575675964355
7,e0',a0,attribute,0,-8.705451011657715
7,e0',a1,attribute,0,-4.720005512237549
7,e0',a0',attribute,0,-3.086060047149658
7,e0',a1',attribute,0,-10.240192413330078
7,e0',a0,attribute,1,-3.812239408493042
7,e0',a1,attribute,1,-9.277759552001953
7,e0',a0',attribute,1,-8.181537628173828
7,e0',a1',attribute,1,-4.808788299560547
7,e1',a0,entity,0,-4.469417095184326
7,e1',a1,entity,0,-5.161909580230713
7,e1',a0',entity,0,-6.162391185760498
7,e1',a1',entity,0,-9.111610412597656
7,e1',a0,entity,1,-3.0978798866271973
7,e1',a1,entity,1,-4.622073650360107
7,e1',a0',entity,1,-6.646585464477539
7,e1',a1',entity,1,-7.800512313842773
7,e1',a0,attribute,0,-8.860301971435547
7,e1',a1,attribute,0,-5.338780879974365
7,e1',a0',attribute,0,-3.850080966949463
7,e1',a1',attribute,0,-9.917177200317383
7,e1',a0,attribute,1,-4.931744575500488
7,e1',a1,attribute,1,-9.621784210205078
7,e1',a0',attribute,1,-7.9000067710876465
7,e1',a1',attribute,1,-5.247121810913086
8,e0,a0,entity,0,-2.0605435371398926
8,e0,a1,entity,0,-3.0258278846740723
8,e0,a0',entity,0,-6.214950084686279
8,e0,a1',entity,0,-4.487893581390381
8,e0,a0,entity,1,-0.26845410466194153
8,e0,a1,entity,1,-4.481954097747803
8,e0,a0',entity,1,-8.338675498962402
8,e0,a1',entity,1,-6.553552150726318
8,e0,a0,attribute,0,-6.985673904418945
8,e0,a1,attribute,0,-2.334287643432617
8,e0,a0',attribute,0,-3.0981483459472656
8,e0,a1',attribute,0,-5.374092102050781
